Date,FRPH,GAIA,GCBC,HUBG,FITB,FONR,HA,CALM,HSIC,FCCY,FORD,HSKA,FWRD,FBNC,FMBI,GIFI,GILT,FNLC,FLIC,HIBB,EBAY,HBAN,FMBH,HELE,GSBC,FCAP,FLEX,EMCF,HDSN,HTLF
06/04/2020,41.27,9.07,25,44.71,15.47,15.07,9.75,41.05,47.14,10.99,1.07,56.03,50.04,22.56,13.2,2.98,7.61,23.41,15.49,11.27,31.18,7.49,23.42,137.89,39.05,58.79,8.79,23.45,0.7001,29.58
07/04/2020,40.5,8.4,26.9,46.85,15.86,14.45,10.62,38.36,49.3,11.75,1.11,56,49.79,22.61,13.09,2.93,7.68,22.64,15.26,12.3,31.62,8.13,24.68,136.42,38.5,56.79,8.655,24,0.77,29.26
08/04/2020,42.55,8.56,26.35,48.07,16.69,14.84,11.21,39.35,52.37,12.97,1.09,60.96,51.03,23.4,13.81,2.92,8.07,23.34,15.29,12.83,33.01,8.81,25.65,140.01,39.83,58.48,8.86,24,0.7882,30.16
09/04/2020,43.75,9.4,27.35,48.38,17.82,15,11.82,39.62,52.25,13.06,1.1,64.83,53.35,26.01,14.76,3.21,8.15,23.88,16.46,13.19,33.83,9.03,27.1,142.89,42.83,61.97,8.81,23.49,0.8,32.67
13/04/2020,42.2,9.58,24.52,47.52,17.37,15.35,11.41,40.29,51.7,12.15,1.13,65.78,50.25,24.41,13.64,3.16,8.37,21.8,15.7,12.58,34.76,8.72,25.39,135,41.04,58,8.64,24.6,0.81,31.36
14/04/2020,44.82,9.67,22.07,49.41,17.15,16.1,11.47,39.06,53.55,12.81,1.13,65.61,52.01,24.03,13.69,3.13,8.26,21.51,15.53,12.28,35.74,8.4,25.39,139.03,40.15,59.95,8.51,23.78,0.8258,31.1
15/04/2020,42.55,9.49,20.11,48.19,15.73,16.51,11.69,40.09,52.16,10.83,1.08,62.83,51.04,22.03,13.22,3.13,8.2,18.76,14.46,11.7,36.19,7.73,23.8,133.32,37.36,50.97,8.01,24.5,0.834,29.46
16/04/2020,42.13,9.51,20.06,49.2,14.77,16.67,10.76,41.17,52.58,10.5,1.08,60.94,50.87,20.66,12.79,3.11,8.21,19.38,13.86,11.54,37.22,7.18,22.51,133.22,36.11,49.35,7.94,22.49,0.85,27.86
17/04/2020,42.87,9.56,21,49.92,16.63,17.36,11.51,41.54,53.64,10.95,1.07,59.08,52.88,23.37,13.66,3.13,8.31,19.9,14.57,12.75,37.46,8.06,23.91,138.25,38.48,53.48,8.165,22,0.8313,30.04
20/04/2020,41.97,8.9,22.03,47.29,16.68,16.96,11.54,40.95,53.15,10.42,1.11,62.43,50.49,22.88,13.74,3.03,8.34,19.3,14.36,13.08,37.64,8.14,23.64,137.05,37.81,49.26,7.79,22.95,0.842,29.64
21/04/2020,41.54,9.6,21.75,45.98,16.26,17.24,11.43,40.61,52.03,10.4,1.05,61.53,49.01,22.64,13.29,2.96,8.31,19.43,14.3,13.06,37.61,7.8,23.36,134,38.05,48.5,7.49,22.95,0.8396,29
22/04/2020,42.13,9,22.26,45.45,16.5,17.23,11.41,40.91,51.71,10.37,1.03,64.47,48.09,22.47,12.98,2.94,8.36,19.79,14.33,13.14,38.25,8.04,23.71,135.03,38.13,51.29,7.72,21.75,0.8383,28.85
23/04/2020,42.32,8.99,21,45.8,16.86,17.4,11.27,41.92,51.63,9.88,1.055,66.23,49.16,22.69,13.14,3.03,8.38,19.96,14.62,13.01,37.91,7.92,23.86,136.38,38.73,48.98,7.93,21.04,0.87,29.46
24/04/2020,42.4,9.61,20.99,46.3,17.12,17.92,11.44,41.67,52.39,10.46,1.0501,63.81,50.09,23.09,13.18,2.89,8.39,19.8,14.73,14.19,39.35,8.16,24.09,143.64,38.83,50.2,8.1,22.63,0.8701,30.02
27/04/2020,44.11,10.16,21.48,48.55,18.35,17.61,11.52,43.62,54.86,11.41,1.05,69.36,52,24.92,14.19,3.02,8.5,21.01,15.9,14.71,39.63,8.91,25.6,150.4,40.77,50.1,8.81,22.49,0.887,32.25
28/04/2020,44.83,8.82,20.52,48.85,18.58,18.37,13.595,43.83,55.27,11.64,1.01,69.58,51.72,25.4,14.53,3.07,8.48,22.13,16.67,15.05,39.08,9.14,26.12,148.36,41.57,49,9.11,21.65,0.897,33.82
29/04/2020,46.35,9,22.49,50.32,19.69,18.8111,15.65,43.04,56.95,13.37,1.06,72.31,53.5,28.75,15.61,3.04,8.64,24.13,17.34,15.75,39.03,9.64,28.17,161.73,44.42,54.45,9.82,22.85,0.9188,35.42
30/04/2020,43.49,9.09,20.99,48.11,18.69,19.5,14.4,41.51,54.56,12.7,1.1,70.8,51.6,26.59,14.78,3.02,8.55,21.9,15.79,15.43,39.83,9.24,26.7,164.28,42.57,49.85,9.76,22.65,0.878,33.97
01/05/2020,43,8.85,21.26,42.47,17.77,19.26,12.97,42.45,52.15,13,1.08,69.08,48.53,25.27,13.49,2.96,8.56,21.2,15.08,14.78,39.25,8.57,26.5,167.04,41.19,47.8,9,22.09,0.8251,32.92
04/05/2020,43.65,9.26,22.05,44.37,17.64,19.03,12.98,43.47,52.49,12.27,1.11,69.39,47.08,25.29,13.49,2.99,8.47,20.86,14.92,14.9,39.83,8.43,25.48,165.68,40.69,47.65,8.88,21.83,0.84,32.84
05/05/2020,43.22,9.22,22.01,44.17,17.37,19.6,12.56,43.08,53.7,12.2,1.1001,69.73,47.51,24.1,12.85,2.92,8.46,19.33,14.82,14.88,40.32,8.28,24.75,163.59,39.16,45.6,8.91,24.1,0.8025,31.87
06/05/2020,41.5,8.86,21.02,42.85,16.78,19.43,11.69,43.2,52.69,12.26,1.11,70.17,46.4,22.71,12.28,2.86,8.33,19.16,14.52,14.65,40.95,8.23,24.69,165.66,38.05,45.5,8.85,22.47,0.815,30.66
07/05/2020,42.71,8.94,21.23,44.15,17.33,20.5,11.8,44.04,53.89,12.6,1.09,72.19,46.17,22.94,12.32,3.05,8.42,19.94,14.35,15.66,41.37,8.25,24.93,162.74,38.33,47.1,9.3,22.1,0.829,30.89
08/05/2020,43.9,8.83,23.22,45.48,18.1,20.5,12.91,44.36,54.03,12.82,1.14,81.53,48.44,24.59,13,3.03,8.56,21.15,14.75,16.06,42.15,8.65,25.67,167.87,39.97,51.2,10.01,22.75,0.8375,32.43
11/05/2020,42.11,8.48,21.75,46.06,17.19,20.63,12.22,42.96,55.47,12.91,1.1,82.29,48.17,22.92,12.23,3.03,8.48,19.62,14.52,16.73,42.13,8.23,24.5,166.95,38.4,52,9.88,22,0.8275,30.7
12/05/2020,42.49,8.47,21.01,42.575,16.29,19.85,11.6,43.25,53.06,12.12,1.13,77.7,44.85,21.67,11.62,2.95,8.4,18.45,13.91,15.33,42,7.86,23.1,161.87,36.2,50.91,9.71,22,0.8957,28.85
13/05/2020,40.08,8.75,20.3,40.5,15.7,19.98,11.5,42.7,51.13,11.82,1.09,76,42.88,20.61,11.04,2.87,8.3,18.97,13.24,13.78,41.58,7.39,22.57,163.2,35,49.96,9.2,20,0.83,27.22
14/05/2020,39.38,8.6,20.51,40.02,16.33,19.5,11.47,43.16,52,11.5,1.08,75.85,42.77,20.52,11,2.83,8.28,18.3,13.17,14.84,42.04,7.71,22.84,164.18,34.75,48.25,9.29,18.1,0.8325,26.91
15/05/2020,39.77,8.97,20.69,39.2,16.12,19.62,11.16,43.9,51.76,11.65,1.07,72.85,42.86,21.26,10.97,2.82,8.26,18.55,13.6,15.08,42.11,7.51,23.17,164.58,35.09,50.7,9.29,18.5,0.8425,26.76
18/05/2020,40.9,8.73,22.4,42.92,17.87,20.15,13.31,43.86,56.41,12.98,1.09,80.45,46.51,23.67,12.05,2.72,8.43,20.16,14.75,16.84,42.5,8.26,24.64,170.29,38.31,55.57,10.23,19.84,0.8777,30.09
19/05/2020,39.57,8.38,21.65,42.48,17.03,20.53,12.43,42.55,57.05,11.04,1.09,80.37,45.25,22.05,11.21,2.71,8.41,18.78,14.01,16.83,42.4,7.88,23.01,165.58,36.43,55.43,9.97,19.9,0.854,28.03
20/05/2020,38.72,8.46,21.54,43.17,17.7,21.12,13.11,43.59,57.78,12,1.14,82.45,46.54,23.15,12.1,2.8,8.52,20.1,14.77,17.53,42.71,8.21,24.72,167.9,38.96,58.9,10.21,19.53,0.865,30.29
21/05/2020,39.16,8.47,21.18,43.15,17.45,21.7,13.43,43.72,57.18,11.78,1.16,81.1,45.58,22.92,12.05,2.91,8.41,19.9,15.03,18.91,42.47,8.17,24.23,169.06,38.55,57.55,9.825,19.07,0.85,30.05
22/05/2020,39.18,8.38,21.98,43.97,17.61,22.89,13.38,43.77,56.71,11.76,1.29,81.63,45.6,22.72,12,2.91,8.4,19.78,15.17,19.5,43.45,8.1,24.21,173.05,38.71,59,9.61,19.58,0.869,29.51
26/05/2020,40,8.14,22.17,46,19.19,23.59,15.15,44.2,59.57,12.72,1.17,80.08,48.86,24.97,12.92,2.87,8.44,20.8,15.7,18.72,43.36,8.99,25.71,180.4,40.63,61.66,9.99,21,0.8775,31.7
27/05/2020,40.12,8.01,22.78,47.86,20.97,23.17,16.44,45.46,62.24,13.11,1.18,87,51.1,27.27,14.03,2.96,8.41,22.78,16.83,19.56,44.15,9.52,28.05,184.17,43.63,62.59,10.14,20.95,0.88,34.67
28/05/2020,40.37,7.84,22.52,47.13,20.13,23.85,14.85,44.76,61.45,12.96,1.22,86.52,49.32,25.72,13.41,2.98,8.32,21.07,16.13,18.71,44.23,9.11,26.55,180.57,41.78,61.48,9.93,21.32,0.9,32.61
29/05/2020,39.55,7.83,22.03,46.77,19.39,23.9,14.43,44.56,60.72,12.84,1.22,87.93,49.68,25.42,13.05,2.99,8.36,20.61,15.27,19.32,45.54,8.89,25.45,181.92,40.56,61.45,9.71,21.95,0.889,32.01
01/06/2020,40.38,7.66,22.23,45.95,19.82,23.88,14.99,44.25,61.13,12.84,1.23,85.06,49.42,24.87,13.08,3,8.32,20.2,15.59,19.02,45.2,9.1,25.01,180.72,40.04,60.95,10.22,21.95,0.8835,31.55
02/06/2020,40.45,7.46,21.8,47.07,20.21,24.46,15.88,44.22,63.22,12.67,1.23,86.7,49.76,24.48,13.2,2.99,7.97,19.81,15.55,19.31,45.98,9.2,25.14,180.5,40.06,60.18,10.44,21.95,0.91,31.26
03/06/2020,42.99,7.67,22.09,47.1,21.36,24.8,16.95,42.91,63.24,13.28,1.25,86.31,50.79,26.62,13.87,2.99,8.01,20.8,16.41,19.76,46.45,9.9,26.77,185.93,42.67,62.03,10.86,22.35,0.865,33.13
04/06/2020,43.24,7.75,22.01,47.35,22.71,23.58,19.46,43.75,63.28,13.4,1.24,89.59,51.95,26.54,14.33,3.02,6.95,21.31,16.48,20.17,49.36,10.47,26.68,181.39,42.37,62.85,11.04,22,0.8691,33.93
05/06/2020,43.92,8.01,23.53,49.28,23.49,25.2,19.36,45.24,65.83,14.05,1.22,91.03,53.84,28.66,15.69,3.14,7.17,22.68,17.41,20.36,48.82,10.99,28.18,182.29,45.18,66.75,11.73,23.26,0.88,36.75
08/06/2020,44.7,8.2,22.73,49.9,24.77,25.1,21.2,45.61,66.96,14.37,1.28,95.63,54.12,28.92,15.97,3.4027,7.05,22.17,17.85,21.63,48.72,11.35,29.08,181.51,46.11,67.5,11.83,25,0.9,37.16
09/06/2020,43.9,9.45,22.32,48.74,24.08,24.09,19.55,45.3,61.16,13.81,1.24,92.69,52.82,29.04,15.39,3.3,6.85,22.06,17.55,21.19,49.75,11,28.41,180.05,45.32,66.11,11.89,24.5,0.9,36.58
10/06/2020,42.34,9.21,22.28,49.21,22.4,24.89,17.84,42.65,58.82,13.35,1.27,90.91,51.59,26.51,14.32,3.33,6.49,21.56,16.4,20.78,49.25,10.4,26.73,184.67,42.31,67.03,11.07,24.75,0.9092,34.27
11/06/2020,39.58,8.64,20.56,45.93,19.75,21.99,14.96,41.96,55.82,12.46,1.24,82,47.68,24.29,12.91,3,6.12,19.96,14.69,18.96,47.94,9.48,24.41,173.17,38.15,63.99,10.105,23.25,0.9092,30.98
12/06/2020,40.04,8.64,23.24,46.16,20.81,23.92,16.2,41.95,56.63,12.4,1.22,87.29,48.12,25.08,13.37,3.12,6.22,20.42,15.35,20.29,47.66,9.89,25.99,174.52,39.65,64.5,10.4,23.24,1.07,31.96
15/06/2020,40.38,8.64,22.61,47.27,21.46,24.23,16.585,42.58,58.18,13.77,1.32,89.86,49.89,25,13.64,3.06,6.04,20.23,15.24,20.68,47.89,10.12,25.68,177.31,39.44,67.45,10.38,23.24,0.972,31.92
16/06/2020,41.45,8.48,23.65,47.69,22.04,25.49,16.95,42.74,59.79,13.08,1.36,89.4,50.63,26.22,14.17,3.05,6.24,20.59,15.91,20.9,48.12,10.28,26.84,185,40.94,73.01,10.6,23.02,1.015,33.18
17/06/2020,40.21,8.35,22.95,48.99,21.48,24,16.37,41.84,59.77,12.52,1.33,89.22,50.69,24.66,13.68,3.02,6.15,20.08,14.88,20.42,48.43,10.12,25.78,183.08,38.69,70.66,10.55,23.83,1,31.59
18/06/2020,39.82,8.2,22.33,49.23,21.59,23.67,16.25,41.84,59.37,12.63,1.33,89.65,50.36,23.72,13.86,3.03,6.24,19.67,15.19,20.45,48.44,10.16,25.8,179.75,38.95,72.02,10.52,23.21,1,31.83
19/06/2020,39.94,8.075,22.04,47.25,20.79,23.85,15.66,41.24,60.42,12.84,1.47,88.09,48.51,23.21,13.7,3.05,6.37,19.8,15.29,19.4,48.29,10.29,25.87,180.39,39.09,73.96,10.57,26.1,1,31.66
22/06/2020,39.41,8.17,22.81,47.09,21.02,23.68,14.54,41.65,59.5,12.88,1.34,90.56,48.56,23.71,13.83,2.99,6.37,20.2,15.72,20.99,49.16,10.12,25.8,179.78,39.51,79.9,10.435,24.02,0.975,31.9
23/06/2020,39.2,8.48,22.55,47.61,21.08,23.67,14.72,41.93,59.35,12.66,1.35,92.49,49.08,23.85,13.39,3,6.34,20.15,15.48,21.36,49.8,10.2,25.61,186.03,39.07,74.96,10.645,23.75,1.01,31.72
24/06/2020,38.44,8.47,21.21,46.13,19.89,23.98,13.69,42.06,56.18,12.25,1.37,90.75,47.91,22.55,12.72,2.98,6.2,19.05,15.15,20.61,48.77,9.54,24.2,181.17,37.61,72,10.27,23.1,1.03,30.35
25/06/2020,39.01,8.4,21.41,44.99,20.5,25.01,14.07,43.71,56.4,12.25,1.38,91.7,47.64,23.68,13.05,2.975,6.1,20.23,16.11,20.83,49.4,9.89,24.49,182.89,38.97,73,10.29,23.1,1.05,31.64
26/06/2020,38.95,7.82,22.39,46.03,18.76,21.12,13.52,43.3,56.67,11.01,1.3,89.84,46.71,22.73,12.22,3.09,6.14,21.3,16.37,20.39,50.89,8.8,24.6,179.3,37.94,70,9.925,23.1,0.9791,30.7
29/06/2020,40.48,8.29,22.33,46.69,18.74,21.21,14.27,43.98,58.06,12.24,1.28,91.16,49.04,24.34,13.185,2.96,6.33,20.98,16.18,21.15,51.31,8.87,25.11,188.22,39.56,70,10.23,22.11,0.99,32.54
30/06/2020,40.58,8.38,22.3,47.86,19.28,21.37,14.04,44.48,58.39,12.4,1.3,93.17,49.82,25.08,13.35,3.07,6.37,21.7,16.34,20.94,52.45,9.04,26.23,188.56,40.36,69.47,10.25,20.01,1.01,33.44
01/07/2020,40.68,8.55,22.61,47.42,18.43,21.07,13.77,43.94,58.86,12.23,1.31,92.83,48.66,23.1,12.83,3,6.37,21.16,15.41,20.78,52.96,8.64,24.95,186.92,38.23,70.09,10.03,21,1,31.9
02/07/2020,40.25,8.96,23,48.07,18.57,20.9,13.77,44.51,59.07,12.58,1.32,92.05,49,22.95,12.77,3.09,6.3,21.67,15.47,22.98,54.36,8.6,24.93,185.85,38.03,70.2,9.95,23.65,0.98,31.66
06/07/2020,40.72,8.95,22.93,48.29,18.86,21.15,14.25,45.09,59.52,12.31,1.34,92.17,48.98,23.1,12.79,3.21,6.29,21.09,15.62,23.61,56.17,8.77,24.86,190.02,38.52,70.49,10.2,23.65,1,31.76
07/07/2020,39.96,8.58,21.63,49.86,18.06,21.32,13.58,45.29,58.51,12.02,1.3,90.73,48.93,22.08,12.43,3.19,6.11,19.88,15.01,22.81,57,8.39,23.99,191.1,37.06,69.6,9.89,23.44,1.01,30.59
08/07/2020,39.92,8.37,21.54,50.53,18.14,21.05,13.8,44.51,57.19,11.87,1.33,90.16,47.64,21.75,12.56,3.13,5.23,19.89,14.25,22.78,58.27,8.44,24.13,195.1,36.84,67.61,9.88,23.44,1.04,30.41
09/07/2020,40.01,8.38,20.69,49.31,17.39,20.71,12.82,43.74,56.08,11.67,1.34,90.21,46.57,20.75,11.84,3.11,5.1,19.15,13.6,21.62,59.22,8.06,22.94,204.97,35.3,66.5,9.82,24,1.02,29.02
10/07/2020,40.27,8.71,21.87,50.83,18.39,21.15,13.6,45.18,57.16,11.85,1.31,91.84,48.24,21.9,12.46,3.07,5.11,20.09,14.16,22.57,59.27,8.51,23.85,202.56,37.22,70,9.89,24,1.02,30.29
13/07/2020,39.89,8.65,20.55,50.21,18.7,20.97,13.06,44.87,57.85,11.85,1.25,92.58,48.14,22.33,12.7,2.92,4.99,20.15,14.58,21.68,58.3,8.67,24.33,200.23,37.37,67.3,10.01,24,1.08,30.67
14/07/2020,40.28,9.06,20.59,51,18.15,21.56,13.26,45.02,59.69,11.9,1.32,92.66,49.63,21.92,12.45,3.06,4.98,20.79,14.42,21.94,59.08,8.63,24.25,204.29,37.58,64.99,10.22,22.77,1.09,30.02
15/07/2020,41.4,9,21.1,51.68,19.17,22.5,14.7,44.88,63.68,12.35,1.27,95.71,50.47,23.46,13.14,3.16,5.28,21.51,15.13,23.33,58.39,9.11,25.39,195.5,38.96,65.5,10.91,22.77,1.11,31.67
16/07/2020,40.72,8.97,21.46,52.01,19.16,22.19,13.86,44.47,64.76,12.07,1.26,95.62,50.55,23.32,13.12,3.11,5.41,21.65,15.17,23.59,58.65,9.07,24.98,192.8,38.73,63.5,10.87,22.86,1.09,31.73
17/07/2020,41.36,9.07,21.95,53.5,18.76,22.06,13.62,44.22,66.97,11.77,1.27,95.67,50.99,22.67,12.53,3.1,5.48,21.71,14.76,23.29,58.13,8.92,24.69,192.06,37.6,57.56,10.98,20.45,0.93,30.93
20/07/2020,40.47,9.05,23.48,52.67,18.45,22.5,13.23,43.87,66.44,11.84,1.28,96.14,49.16,21.86,12.46,3.11,5.42,21.37,14.53,22.49,58.47,8.73,24.36,192.57,36.83,59.87,10.85,21.54,0.98,29.98
21/07/2020,40.79,9.24,22.9,52.75,19.36,24.01,13.6,44,67.66,12.27,1.26,96.96,50.6,22.96,13.22,3.1,5.33,22.24,15.18,25.38,56.59,9.22,25.43,190.86,38.95,61.67,10.77,21.98,1.01,31.49
22/07/2020,40.84,9.28,22.58,51.92,19.42,23.75,13.35,43.93,67.75,12.14,1.25,99.03,49.58,22.32,12.64,3.09,5.29,21.59,14.84,24.85,56.34,9.23,24.81,191.82,38.38,58.4,10.83,21.1235,1.03,30.59
23/07/2020,40.62,9.39,22.31,51.66,19.405,24.2,13.52,43.93,68.38,12.26,1.26,99.66,50.25,22.56,12.66,3.01,5.21,21.77,14.96,24.4,55.15,9.7,24.96,190.23,39.01,58,10.99,21.5755,0.99,31.475
24/07/2020,40,9.05,21.27,51.4,19.54,23.75,13.14,44.05,67.03,11.9,1.2537,97.63,51.2,22.94,12.48,2.95,5.17,21.36,14.56,23.77,55.12,9.6,24.58,188.66,38.04,55.6,10.65,21.5755,1.01,31.18
27/07/2020,40,9.06,22.62,51.53,19.42,23.77,13.06,44.89,67.03,12.37,1.28,96.8,51.73,21.83,11.98,2.93,5.43,21.26,14.28,24.57,57.23,9.27,24.41,190.21,36.65,55.31,11.05,22.342,1.01,30.64
28/07/2020,39.26,9.08,21.66,50.3,19.27,24.09,13.17,44.7,65.9,12.46,1.29,96,51.06,21.62,11.97,2.95,5.57,20.79,14.27,24.61,56.35,9.13,24.43,189.35,36.88,53.64,10.77,22.342,1.02,31.78
29/07/2020,40.1,9.25,21.89,51.23,20,24.55,12.14,44.47,68.71,12.23,1.3,95.52,52.85,21.27,12.27,3.02,5.65,20.9,14.77,25.67,54.53,9.45,25.37,191.64,37.76,55.26,11.06,21.4739,1.06,32.72
30/07/2020,39.63,9.39,21.55,49.96,19.69,24.51,11.62,44.16,68.65,12.01,1.37,97.34,52.85,21.24,12.13,2.95,5.59,20.27,14.74,24.65,54.72,9.31,25.8,189.56,36.7,55.25,11.65,21.65,1.09,31.55
31/07/2020,39.12,9.18,21.53,52.9,19.86,24.62,11.89,43.945,68.73,12.36,1.38,96.22,51.99,20.66,12.135,2.96,5.59,20.14,14.91,23.19,55.28,9.27,24.41,188.25,36.07,53.51,11.49,20.61,1.07,31.24
03/08/2020,39.63,10,21.83,52.64,19.64,24.85,11.62,44.51,70.9,12.23,1.54,101.22,52.36,20.71,12.16,3.05,5.43,20.34,14.96,23.29,56.57,9.265,24.53,196.11,36.51,56.66,11.47,20.79,1.08,31.78
04/08/2020,40.49,11.5,21.56,52.71,19.49,24.92,12.25,44.89,69.13,12.21,1.49,99.99,54.31,20.46,12.08,3.14,5.41,20.18,14.96,24.13,56.33,9.17,24.79,200.21,36.58,58,11.38,20.98,1.13,31.48
05/08/2020,40.68,11.63,21.95,53.61,19.87,25,12.79,43.99,67.13,12.64,1.42,107.61,54.6,20.79,12.535,3.15,5.43,20.73,15.13,25.01,56.66,9.39,25.39,201.28,37.45,56.7,11.92,20.7843,1.16,32.62
06/08/2020,41.28,11.96,21.95,53.3,19.775,25.01,13.08,43.87,66.98,12.26,1.43,103.52,54.3,20.79,12.44,3.1,5.61,20.86,15.09,24.67,55.08,9.3,24.99,201.11,37.41,57.89,11.76,20.4,1.15,32.46
07/08/2020,42.73,12.35,22.41,54.66,20.45,25.81,13.16,45.44,67.8,12.65,1.45,105,56.73,21.84,13.03,3.02,5.75,21.3,15.83,24.86,55.21,9.66,26.32,201.26,38.94,58.84,11.66,20.49,1.2,34.02
10/08/2020,42.88,11.75,22.22,53.1,21.03,26.04,13.77,45.68,67.99,13.28,1.42,102.46,58.06,22.97,13.42,3.08,5.67,21.5,16.32,25.095,54.37,9.87,26.91,203.5,39.91,60.1,11.46,21.0889,1.24,34.16
11/08/2020,42.82,11.74,21.75,52.825,21.48,26.49,13.89,45.87,67.2,13.31,1.34,102.52,58.57,22.82,13.57,3.01,5.63,21.7,16.51,25.44,54.29,10.09,27.4,206.12,40.71,59.06,11.58,22.81,1.24,35.05
12/08/2020,43.8,11.36,22.07,53.13,21.3,26.37,13.77,46.1,66.67,13.42,1.42,102.14,59.15,22.61,13.48,2.98,5.64,22.23,16.56,25.6,55.49,9.97,27.37,208.3,40.24,62.95,11.6,21.685,1.27,34.71
13/08/2020,42.51,11.47,21.65,52.95,20.74,25.99,13.33,46.1,66.96,13.23,1.39,106.1,58.51,21.95,13.2,3.04,5.63,21.99,16.18,25.73,56.28,9.77,26.75,208.55,39.06,63.95,11.45,22.2,1.27,34.05
14/08/2020,42.44,11.57,21.75,52.96,20.96,26.11,13.52,46.45,67.23,13.48,1.38,105.76,58.65,22.08,13.415,3.04,5.65,21.8,16.33,26.46,56.29,9.9,27.07,209.48,39.82,61.89,11.27,22.4,1.38,34.46
17/08/2020,42.21,11.91,21.61,52.34,20.72,26,13.11,46.05,66.78,13.15,1.37,106.99,58.34,21.8,13.095,3.03,5.65,21.56,16.36,25.84,57.35,9.78,26.94,210.11,38.8,59.72,11.24,22.4,1.45,34.02
18/08/2020,41.57,12.23,21.61,51.6,20.08,25.04,13.05,41.24,66.28,13.08,1.77,105.79,57.56,21.37,12.64,2.97,5.6,21.14,15.81,25.17,57.03,9.53,26.6,211.41,37.81,58.73,10.915,22.4,1.44,32.95
19/08/2020,41.7,12.25,22.4,51.96,20.16,25.31,13.01,41.26,65.14,13.13,1.85,106.24,58.25,21.34,12.745,3,5.6,21.35,15.89,25.65,57.71,9.52,26.83,207.97,38.12,59.6,10.91,23.25,1.25,33.605
20/08/2020,41.57,12.16,22.4,52.27,19.78,25.41,12.77,41.98,65.14,13.08,1.68,104.96,57.49,20.91,12.565,3.02,5.52,21.18,15.72,25.3,57.66,9.2,26.57,205.48,37.85,62.4,10.59,23.25,1.33,33.17
21/08/2020,40.97,11.64,22.39,53.38,19.56,25.49,12.52,42.22,66.15,12.16,1.59,103.75,57.41,20.36,12.23,2.94,5.45,20.4,15.77,25.51,58.205,9.11,26,205.79,37.35,61.65,10.615,24.8,0.9875,33.01
24/08/2020,40.07,11.63,22.26,54.44,20.5,25.42,13.35,41.59,65.66,12.2,1.61,103.59,58.46,21.29,12.84,2.94,5.53,20.75,16.35,27.2,58.78,9.55,26.7,211.84,38.85,61.23,10.7,24.8,1.06,34.23
25/08/2020,40.82,11.7,23.25,54.08,20.71,25.75,13.31,41.87,65.49,12.6,1.65,102.97,58.53,21.47,12.92,2.9,5.46,21.39,16.21,26.3,58.05,9.58,26.59,211.59,38.72,62.11,10.56,23.78,1.18,34.36
26/08/2020,40.03,11.59,22.92,54.22,20.31,25.58,12.94,41.86,65.67,12.35,1.63,100.36,58.14,20.66,12.57,2.88,5.39,20.66,15.58,29.46,58.58,9.41,26.2,210.98,37.25,62.13,10.695,23.25,1.14,33.9
27/08/2020,40.78,11.66,23,54.2,20.94,25.67,13.45,42.21,66.45,12.56,1.58,103.34,58.78,21.06,12.85,2.78,5.31,20.72,15.81,30.1,56.31,9.64,26.46,210.99,37.93,62.4,10.55,22.2,1.14,34.53
28/08/2020,41.77,11.93,23.89,54.32,21.11,25.95,13.97,41.12,66.44,12.55,1.61,103.34,59.09,20.96,12.66,2.9,5.35,21.59,15.49,32.45,54.27,9.57,26.62,208.97,38.4,63.8,10.86,22.54,1.13,34.82
31/08/2020,41.08,11.7,23.46,53.84,20.66,25.37,13.44,38.59,66.44,12.17,1.62,103.6,58.99,20.45,12.46,2.8,5.39,21.28,15.365,33.37,54.78,9.41,26.04,206.82,38.54,61.07,10.86,21.28,1.15,34.43
01/09/2020,41.47,11.67,23.24,53.77,20.85,25.36,13.34,38.74,65.16,12.15,1.6,100.45,59.82,20.5,12.29,2.78,5.34,21.29,15.42,34.15,53.65,9.44,26.21,207.98,38.54,61.4,10.86,21.36,1.19,33.46
02/09/2020,42.2,11.71,23.08,54.71,21.285,25.65,13.84,39.44,66.89,12.08,1.56,99.81,60.79,20.82,12.33,2.82,5.43,21.28,15.54,33.87,55.085,9.69,26.38,208.99,39.08,61.9,11.37,23,1.19,33.72
03/09/2020,41.85,11.23,23.05,52.35,21.11,25.25,13.57,39.3,65.98,11.99,1.5,98.34,59.54,20.88,12.56,2.82,5.35,21.37,15.68,32.91,53.16,9.65,25.87,203.44,39.15,60.8,10.97,22.75,1.12,33.82
04/09/2020,41.4,11.75,23.01,51.71,21.63,25.38,13.84,38.78,65.64,12,1.52,97.69,58.91,21.4,12.825,2.83,5.3,21.1,15.71,32.86,52.54,9.935,26.38,198.97,39.53,62,10.68,22.95,1.15,33.97
08/09/2020,41.77,10.95,22.56,51.03,21,25.93,13.97,38.75,63.74,11.85,1.51,96.3,57.56,20.64,12.38,2.85,5.45,20.5,15.11,34.54,51.53,9.715,26.05,193.45,38.43,60.12,10.02,25.47,1.22,32.72
09/09/2020,41.42,11.51,21.85,52.4,21.12,26.02,13.54,38.63,64.77,11.86,1.51,99.42,58.32,20.57,12.04,2.85,5.48,20.26,14.72,36.46,53.44,9.79,25.86,198.75,38.04,60.27,10.42,23.78,1.23,32.19
10/09/2020,41.01,11.38,22.15,51.54,20.63,25.5,13.77,38.23,63.75,11.88,1.4899,97.23,58.09,20.43,11.82,2.76,5.49,20.15,14.72,37.38,52.32,9.58,25.75,198.15,37.59,59.41,10.21,24,1.17,32.13
