Date,RMV.L,AHT.L,EXPN.L,RTO.L,ABF.L,STJ.L,BATS.L,PRU.L,GVC.L,SMIN.L,CPG.L,SPX.L,SSE.L,BA.L,VOD.L,SDR.L,SLA.L,RB.L,TSCO.L,RR.L,ANTO.L
10/01/2019,463.5,1884.5,1912.5,354.2000122,2247,986.4000244,2505,1237.75,727.5,1440,1675.5,6510,1152,491.3999939,153.7400055,2646,269.3999939,6097,216.3999939,859.7999878,843.5999756
11/01/2019,469.8500061,1883,1912.5,346.1000061,2243,988.7999878,2547,1235.619995,719.5,1448.5,1667,6405,1154.5,497,152.8399963,2634,265.7000122,6177,218,871,836.2000122
14/01/2019,465.1499939,1865,1877,342,2225,975,2500,1230.069946,695,1440,1653.5,6325,1148.5,496.6000061,149.1999969,2598,267.75,6145,218,863.4000244,814.4000244
15/01/2019,469.3999939,1895,1877.5,342.2000122,2231,970,2504,1237.329956,675.5,1435.5,1656.5,6325,1155,505.7999878,148.6399994,2564,263.9500122,6252,218.1000061,886,826.2000122
16/01/2019,469.9500122,1908,1874.5,345.3999939,2178,970,2472,1252.699951,673,1428.5,1631,6315,1164.5,505.3999939,148.1999969,2571,270,5990,220.3999939,886,823.2000122
17/01/2019,466.75,1869,1908,344.1000061,2330,960.4000244,2512.5,1237.329956,687,1426,1611.5,6295,1126,497.7000122,148.3200073,2558,262.3999939,5869,219.1000061,864,823.5999756
18/01/2019,474.8999939,1953,1943.5,355.3999939,2351,983.2000122,2541.5,1283.439941,714.5,1460,1619,6405,1133.5,510,149.3399963,2642,269.7000122,5978,224.5,895.2000122,854.7999878
21/01/2019,477.3999939,1942.5,1957.5,347.8999939,2358,984,2565,1283.439941,711,1462,1625.5,6485,1126,515,149.1600037,2655,271.2999878,6000,220.6999969,900,830.5999756
22/01/2019,471.8500061,1928,1945,349.2999878,2386,968,2529.5,1282.579956,689.5,1456.5,1627.5,6435,1123,511.6000061,148.1600037,2608,267.5499878,6029,220.3999939,890.2000122,813.7999878
23/01/2019,469.9500122,1870,1950,340.7999878,2375,941.4000244,2482,1270.199951,669.5,1431,1624.5,6320,1125.5,509,149.2599945,2581,262.1499939,5784,223.6000061,873.4000244,801
24/01/2019,471,1899,1922,334.1000061,2364,962,2425,1278.73999,671.5,1415.5,1613,6335,1129.5,513,144.0399933,2615,261.75,5593,222.8000031,873,797.7999878
25/01/2019,472.25,1922,1905,333.7999878,2379,951,2392,1285.150024,652.5,1423,1586.5,6240,1129.5,511,137,2587,261,5698,224.8999939,868.7999878,827.2000122
28/01/2019,471.4500122,1934,1884,332.1000061,2346,938.5999756,2375,1268.920044,637,1421.5,1583,6305,1128,504.3999939,135.4400024,2595,259.5499878,5703,221,858.2000122,813.4000244
29/01/2019,472.5499878,1944.5,1930,334,2376,945,2510,1264.650024,640,1443,1609.5,6375,1152,512.7999878,135.0800018,2623,259.2000122,5824,220.8999939,871.4000244,821
30/01/2019,471.9500122,1950,1928.5,334.2000122,2406,952,2632,1275.75,662,1470,1641.5,6530,1158,514,136.6999969,2647,265.0499878,5865,223.1999969,886.2000122,832.5999756
31/01/2019,472,1928.5,1912,337,2388,938,2687,1268.48999,672,1444.5,1630.5,6405,1170,511.7999878,138.5800018,2611,251.6499939,5863,223.1000061,884.4000244,869.7999878
01/02/2019,476,1967,1954.5,340.3999939,2415,947.5999756,2710,1291.550049,664.5,1468,1632,6430,1180.5,516.4000244,138.8399963,2650,255.25,5874,222,900,883.4000244
04/02/2019,478.5499878,1964,1969.5,349.5,2422,946.5999756,2680.5,1292.829956,663.5,1476.5,1654,6510,1181.5,512.7999878,138.1000061,2660,256,5868,221.5,898,881.7999878
05/02/2019,480.1499939,2005,2004,356.3999939,2409,955.2000122,2780.5,1312.900024,675,1501,1692,6665,1196.5,521.7999878,141.0599976,2712,258.75,5960,225.6999969,915,894.5999756
06/02/2019,471.7999878,2010,1984.5,357.3999939,2380,964.2000122,2733.5,1321.859985,682.5,1493,1696,6700,1184.5,522.7999878,142.3999939,2707,257.6000061,5857,229.6999969,909.5999756,894.5999756
07/02/2019,465.8999939,1959,1970.5,355,2341,942.5999756,2737,1296.670044,657,1475,1758,6615,1173.5,518.4000244,139.3800049,2649,250.8999939,5861,227.8000031,902.7999878,875.5999756
08/02/2019,469.7999878,1928.5,1978,353.1000061,2300,923.4000244,2689,1262.089966,647.5,1464.5,1749,6510,1171,520.2000122,138.6799927,2591,244.3999939,5918,224.1999969,901.5999756,871.4000244
11/02/2019,471.75,1970,2000,354.7000122,2312,944.5999756,2751,1289.420044,655,1478,1746,6615,1174,520.5999756,141.1000061,2658,247.5,5961,225,914.4000244,840.4000244
12/02/2019,471.25,1982.5,2009,352,2307,945,2748,1297.949951,646,1467.5,1745.5,6585,1192,515,139.6399994,2693,247.5,6001,223.5,913.5999756,838.4000244
13/02/2019,475.2000122,2007,2022,351.5,2304,952,2813,1312.900024,655,1479,1758.5,6610,1194,517.4000244,139.3600006,2704,251.4499969,6049,219.1999969,941.5999756,863.2000122
14/02/2019,473.25,2006,2042,353.5,2260,942.2000122,2823.5,1295.390015,641.5,1480,1756,6700,1197.5,526,139.6399994,2694,248.5500031,5998,217.8999939,948.7999878,867.2000122
15/02/2019,479.25,2033,2027,352.5,2266,949.2000122,2859,1308.630005,640.5,1491.5,1743.5,6680,1198.5,527,141.1999969,2698,233.75,6017,224.1999969,971.4000244,873.2000122
18/02/2019,480.4500122,2019,2031,353.8999939,2318,947.7999878,2818,1309.060059,630,1482,1730.5,6755,1202,524.7999878,142.1399994,2697,236.6499939,6296,223.3000031,972,878.2000122
19/02/2019,479.6499939,2010,2018,344.1000061,2358,927.4000244,2809,1298.810059,615,1461,1716,6725,1201,511.6000061,141.5,2668,231.0500031,6150,226.6000061,974.7999878,890
20/02/2019,478,2027,2017,344.7999878,2329,947.5999756,2850.5,1311.619995,649,1462,1731,6770,1190.5,504.3999939,142.3800049,2664,234.75,6025,227.3999939,988.4000244,935.4000244
21/02/2019,478.5,2040,2038,342.2000122,2323,956.4000244,2840.5,1306.48999,643,1431,1734.5,6765,1189.5,464.7999878,141.1999969,2691,234,5969,226.1000061,981.5999756,929.2000122
22/02/2019,478.0499878,2057,2056,342.5,2313,956.5999756,2871.5,1310.76001,628,1448,1726,6785,1182,470.7999878,141.8000031,2714,235.6000061,5879,222.8000031,981.7999878,946
25/02/2019,479.8500061,2058,2057,338.5,2273,969.7999878,2893.5,1351.75,647,1460,1713,6780,1184.5,475.8999939,139.6000061,2753,239.5500031,5840,223.3999939,977.5999756,966.2000122
26/02/2019,475.7000122,2034,2009,331.2999878,2319,976.7999878,2834.5,1347.47998,670,1451.5,1694.5,6760,1189,472.6000061,136.6000061,2771,242.5,5835,228.3999939,976,968.7999878
27/02/2019,480.0499878,1995,1960,329,2255,941.2000122,2795,1342.790039,669.5,1439,1667,6655,1199,469.7000122,133.6000061,2725,242.1999969,5772,229.1000061,982.7999878,964.4000244
28/02/2019,482.1000061,2003,1963.5,351,2243,972.4000244,2758.5,1357.72998,656.5,1430.5,1665,6665,1188.5,466,134.2799988,2735,246.75,5767,226,955,936.7999878
01/03/2019,471.8999939,2047,1970.5,347.6000061,2248,996,2863,1371.390015,666,1444.5,1687.5,6760,1204,470.2000122,134.2400055,2784,248.5500031,5863,229.3000031,905,943.2000122
04/03/2019,496.2000122,2066,1999,356.7000122,2259,1005,2871.5,1382.920044,651,1463,1682.5,6825,1202,475.6000061,131.3600006,2784,249.25,5899,229.1999969,895.2000122,941.5999756
05/03/2019,499,2037,2013,358.7000122,2267,1010,2900.5,1388.469971,697,1467,1700,6860,1208,476.7999878,133.9799957,2780,250.6999969,5991,231.8999939,913,952.4000244
06/03/2019,495.1000061,2027,2013,355.5,2287,1020,3050,1372.25,717,1455.5,1700,6850,1204,477.3999939,133.9600067,2758,249.6999969,6065,232.3000031,900,967.2000122
07/03/2019,496.2000122,1977,2033,350.5,2265,1008.5,3077,1331.680054,684,1434.5,1702,7005,1212,472.2999878,135.6199951,2595,241.1499939,6148,234.3000031,900,961.5999756
08/03/2019,497.3500061,1897,2020,352.5,2240,995.4000244,3078.5,1295.819946,588.5,1421,1698,6915,1201.5,465,136.8000031,2541,238.3000031,6159,228.5,881.7999878,923.4000244
11/03/2019,495,1921.5,2014,353.5,2247,999.4000244,3060,1311.619995,588,1433.5,1710,7055,1205,465.7000122,138.9600067,2609,244.6000061,6140,227.5,885.4000244,940
12/03/2019,496.25,1904.5,2030,346,2259,1017.5,3086,1306.48999,568,1429.5,1711.5,7090,1203,467.7000122,139.3999939,2675,245,6127,228.3000031,887.2000122,928.5999756
13/03/2019,498.4500122,1925,2030,346,2244,1018.5,2980,1321.439941,542,1420.5,1730,7120,1200.5,462.6000061,139.3999939,2718,250.8000031,6179,229.3999939,889.2000122,934
14/03/2019,501,1917.5,2011,345.5,2277,1039.5,2998.5,1352.180054,530,1412.5,1730.5,7125,1201,470.3999939,140.1600037,2709,255.6000061,6260,228.3000031,898.5999756,920
15/03/2019,500.6000061,1929.5,2040,346,2288,1062.5,3079.5,1387.189941,546,1420,1732,7080,1207.5,477.8999939,143.5599976,2744,264.6499939,6280,229.3999939,897.5999756,923.5999756
18/03/2019,497.6000061,1931.5,2046,350.2999878,2313,1070,3160,1395.72998,552.5,1445,1743,7010,1225,486.2999878,144.1600037,2741,266.1499939,6281,235.3999939,908.4000244,939.5999756
19/03/2019,505.7000122,1962.5,2041,347,2336,1065,3197.5,1388.900024,535,1442.5,1740,7085,1227.5,485,145.5800018,2745,268.8999939,6234,236.8999939,918.7999878,965.5999756
20/03/2019,505.7999878,1904,2034,345.2000122,2309,1042.5,3184.5,1376.52002,525.5,1437,1745.5,7085,1221,484.2999878,145.5399933,2697,266.2999878,6295,234.5,921.4000244,958.2000122
21/03/2019,506.5,1936.5,2093,352.2000122,2376,1028.5,3180,1376.52002,532,1444.5,1757.5,7150,1232.5,486.6000061,146.7599945,2696,268.2000122,6538,233.1999969,925,977.2000122
22/03/2019,503.8999939,1860,2029,346.6000061,2335,1007,3086.5,1331.680054,519,1431.5,1740,7065,1222.5,470,144.2599945,2667,259.5,6408,233.1999969,904,937.4000244
25/03/2019,500.3999939,1827.5,2003,347,2314,992.4000244,3073.5,1318.449951,507.5,1402,1742.5,6990,1217.5,457.2000122,141.6799927,2673,257.75,6315,232.8000031,895,938.2000122
26/03/2019,506.1000061,1805.5,2035,346.7000122,2370,1001.5,3083.5,1320.160034,511.5,1384,1750,7065,1222,454,142.3399963,2711,258,6388,228.6999969,891.5999756,941.5999756
27/03/2019,505.1000061,1809,2025,346.5,2396,1007,3090,1332.540039,539.5,1378,1748,7050,1220,466.3999939,140.8000031,2713,259.3500061,6383,228.1999969,891.7999878,923.4000244
28/03/2019,508.6000061,1827.5,2049,347.1000061,2404,1018.5,3152,1302.219971,543,1402,1770.5,7090,1203,469,138.7599945,2635,258.1499939,6390,229,899.5999756,932.4000244
29/03/2019,510,1852.5,2079,353.2999878,2439,1028,3194,1312.900024,559,1435,1804.5,7190,1187,482.3999939,139.8000031,2702,263.9500122,6382,232.1000061,903.2000122,966
01/04/2019,515.9000244,1913.5,2094,355.5,2427,1045,3135,1329.550049,579,1466,1782.5,7305,1155,482.8999939,141.8800049,2699,268.8999939,6470,233,917.2000122,994
02/04/2019,522.2000122,1938,2121,358.1000061,2433,1061.5,3178.5,1370.959961,581.5999756,1473,1807,7400,1178,484.1000061,142.1999969,2714,273,6408,233,907,994.7999878
03/04/2019,526.7999878,1969,2112,360.1000061,2454,1077,3119,1402.560059,585.2000122,1501.5,1806.5,7495,1166,495.7999878,143.6799927,2755,277.1000061,6383,236.6000061,910,993.7999878
04/04/2019,518.0999756,2009,2090,363.1000061,2477,1043,3127,1397.439941,583,1475.5,1806,7525,1168.5,496.2999878,144.4600067,2834,280.1000061,6434,236.1999969,904,980.4000244
05/04/2019,517.4000244,2033,2091,363.7999878,2490,1059.5,3120,1435.01001,588,1500.5,1825,7620,1156,504.2000122,141.3399963,2882,283.3999939,6383,236.8999939,926.7999878,992.2000122
08/04/2019,515,2014,2096,364.8999939,2491,1053,3111.5,1420.069946,581.5999756,1500,1807,7665,1153.5,504.2000122,140.5599976,2880,280.2000122,6354,238,910.7999878,997
09/04/2019,516.5,1995.5,2115,366.7999878,2477,1056,3110,1417.079956,595,1485,1793,7630,1146,504,140.5200043,2885,280.6000061,6408,233.8999939,898.7999878,1004.5
10/04/2019,521.2999878,1972.5,2124,367.1000061,2514,1048,3099,1408.109985,592,1494,1801,7710,1147,503.3999939,139.8399963,2934,275.8999939,5992,242.3000031,889,1021
11/04/2019,526.7999878,2042,2176,364.8999939,2511,1082.5,3085.5,1426.040039,618,1511.5,1780.5,7855,1145,506.6000061,138.1000061,2998,266.6000061,5936,248.3000031,880,1001
12/04/2019,529.2999878,2068,2192,364,2527,1091.5,3089,1427.75,629,1519,1793,7880,1134,508.7999878,140.5399933,3068,269,5905,247.1000061,891.7999878,1022.5
15/04/2019,531.0999756,2086,2157,366.7999878,2541,1087,3123.5,1453.369995,621.4000244,1521.5,1753.5,8010,1137,504,142.5,3089,271.7999878,5823,249.3000031,891,1002.5
16/04/2019,540.4000244,2106,2162,368,2529,1117,3127,1493.079956,642,1536.5,1725.5,8040,1135,509.7999878,142.6000061,3161,274.7999878,5874,249.6999969,901.2000122,1002.5
17/04/2019,540.2999878,2143,2160,368.1000061,2502,1121.5,3100,1516.97998,638.2000122,1544.5,1715.5,8035,1127,511.2000122,143.7200012,3184,277,5868,250.3000031,907,1018
18/04/2019,543.5999756,2170,2200,374.8999939,2512,1113.5,3057,1519.969971,648.5999756,1545,1719,8030,1124,491.8999939,142.5599976,3196,280.2999878,5812,250.1000061,907.7999878,1009
23/04/2019,549.2999878,2169,2214,384.3999939,2506,1128,3088.5,1527.660034,654.4000244,1543,1738.5,8205,1129,493.1000061,141.6199951,3182,279.7999878,5942,253,915.2000122,974.7999878
24/04/2019,553.2000122,2168,2234,388.7999878,2557,1126,3044,1507.160034,653.4000244,1544,1752,8335,1135.5,493.3999939,139.8600006,3191,278.2000122,6041,251.6000061,922.2000122,958.2000122
25/04/2019,549.5999756,2153,2235,386.5,2519,1130,2982,1493.930054,661,1531.5,1756.5,8165,1140.5,492.7999878,139.6199951,3195,278.7000122,6120,248.3999939,927,930.4000244
26/04/2019,555.9000244,2161,2247,389.7000122,2566,1132,2992,1489.22998,669.5999756,1531.5,1765,8180,1152,495.7999878,141.9199982,3185,280.1000061,6185,250,916,932
29/04/2019,548.5,2159,2236,387,2566,1134.5,3011,1495.209961,667.5999756,1537.5,1745,8175,1144.5,496.8999939,143.3600006,3210,281.1000061,6200,248.3000031,922.7999878,931.2000122
30/04/2019,540.5999756,2122,2225,390,2559,1121.5,2990,1481.550049,652.7999878,1522.5,1743,8250,1144.5,494,142,3167,278.8999939,6197,249.8000031,914.5999756,908
01/05/2019,535.2999878,2114,2215,388.2000122,2541,1125,2927.5,1489.22998,649.5999756,1521.5,1738,8145,1143.5,491.8999939,141.1399994,3165,278.1000061,6130,250.8000031,915.7999878,888.2000122
02/05/2019,538.5,2100,2202,386,2540,1125,2880,1487.52002,634,1524,1731.5,8155,1130.5,482.1000061,141.0399933,3158,280.8999939,6086,248.1999969,921.4000244,870.5999756
03/05/2019,546,2111,2216,387.6000061,2551,1126,2897.5,1484.540039,633.2000122,1538.5,1736.5,8195,1145,481.5,140.0599976,3162,278.7999878,6064,247.3999939,934.2000122,878.7999878
07/05/2019,546.7000122,2037,2181,385.7999878,2533,1118.5,2873.5,1430.310059,617.7999878,1500,1717,8100,1156,471.8999939,140,3104,273.2999878,5999,247,912.5999756,853.2000122
08/05/2019,555.5,2055,2196,388,2526,1113,2845,1416.650024,617.5999756,1517,1708,8200,1121.5,470,140.1000061,3099,271.7999878,6111,243.5,914.4000244,855.5999756
09/05/2019,552.2000122,2005,2175,379.2000122,2504,1096.5,2885.5,1375.22998,599.5999756,1496,1704.5,8045,1116,470.2000122,138.5,3058,265.7999878,6155,240.6000061,913.7999878,837
10/05/2019,557,2028,2183,382.5,2510,1101,2839,1376.52002,597.2000122,1498.5,1707,8125,1112.5,469.2999878,139,3076,266,6145,242.1000061,918.5999756,835.5999756
13/05/2019,548.7000122,1984,2174,381.6000061,2488,1085,2865,1358.160034,575.7999878,1467.5,1730.5,8060,1115,461.1000061,131.7799988,3007,258,6161,237.8000031,897.7999878,803.2000122
14/05/2019,549.0999756,2018,2209,382.7999878,2516,1100.5,2874,1381.640015,585.5999756,1473.5,1728.5,8415,1111,465,126.8399963,3051,263.1000061,6175,242,907.5999756,825.4000244
15/05/2019,561.0999756,2031,2239,384.8999939,2536,1110,2905,1391.030029,593.4000244,1483.5,1778.5,8525,1083,465,126,3069,264,6229,243.6999969,916,825
16/05/2019,573.0999756,2052,2320,391.1000061,2559,1143,2927,1432.02002,604.4000244,1504,1774,8700,1063,464.5,124.8600006,3115,266,6261,239.8000031,934.5999756,837
17/05/2019,568.2000122,2052,2300,387,2571,1128,2957.5,1421.77002,626.5999756,1498,1800,8680,1041,466,124.2799988,3093,263.5,6255,239.3999939,937,835.5999756
20/05/2019,563.7000122,2015,2301,385.7000122,2526,1115,2972,1399.140015,607.2000122,1481.5,1804,8590,1039.5,459.2999878,126.4000015,3058,259.7000122,6268,234.6999969,941.2000122,829
21/05/2019,564.7000122,2032,2330,383,2555,1120,2981.5,1408.109985,607,1487.5,1801,8590,1045,461,126.0199966,3073,265,6269,236.8999939,918,846.2000122
22/05/2019,570.4000244,2040,2379,385.2000122,2540,1108,2983,1402.130005,592.7999878,1495.5,1812,8780,1008,459.3999939,125.6600037,3059,266.1000061,6391,232.6999969,919.4000244,812.2000122
23/05/2019,563.5,1963.5,2340,379.3999939,2493,1073.5,2951.5,1349.189941,580.7999878,1473,1816.5,8725,1012.5,453,123.3199997,2955,261.1000061,6416,229.8000031,890,779.5999756
24/05/2019,569.2000122,1963.5,2332,380,2510,1080,2984.5,1361.140015,587.4000244,1481,1816,8870,1038,450.1000061,126.0999985,2940,263.7000122,6413,232,888.2000122,802
28/05/2019,575,1977,2367,374.6000061,2511,1083.5,2886.5,1370.959961,595.2000122,1485,1813,8650,1041,447.5,127.1200027,2877,263.6000061,6380,238.1999969,874.2000122,815.7999878
29/05/2019,565,1916,2346,372.7000122,2477,1062.5,2810,1363.280029,589,1440,1769.5,8405,1042.5,443.8999939,129.3000031,2868,264.7000122,6383,225.8000031,864,804
30/05/2019,583.7999878,1913,2380,378.3999939,2487,1069.5,2829.5,1380.359985,596.5999756,1456,1807.5,8440,1049,444.1000061,129.9400024,2921,272.5,6395,227.5,870.4000244,802.4000244
31/05/2019,578.5999756,1865,2387,375,2468,1046.5,2760,1347.060059,599.4000244,1440.5,1790.5,8360,1078.5,452.3999939,129.4199982,2919,267.2999878,6348,226.3999939,860,782.7999878
03/06/2019,568.2000122,1852,2401,373.2999878,2500,1028.5,2767,1326.98999,586,1446,1807,8405,1082,462.5,129.9600067,2844,261,6310,225.1000061,867.4000244,788.7999878
04/06/2019,565.2999878,1897,2375,370.2999878,2511,1035.5,2838,1367.119995,610,1465,1785,8475,1088,467,133.6799927,2933,275,6319,228.8000031,879,804.5999756
05/06/2019,564.4000244,1907.5,2384,375.1000061,2575,1042,2828.5,1372.670044,625,1468,1794.5,8535,1096.5,465,133.1000061,2901,273.5,6329,227.8999939,883,798
06/06/2019,570.7999878,1917,2390,372,2515,1037,2915.5,1376.939941,627.7999878,1468.5,1826,8435,1108.5,467,127.9800034,2925,271,6404,229.1000061,894,800.2000122
07/06/2019,580,1954,2400,378.5,2524,1044.5,3014,1386.76001,631.7999878,1484.5,1844.5,8560,1120.5,476,129.8999939,2962,275.3999939,6395,229.3999939,909.4000244,805
10/06/2019,585,1950,2405,380.7999878,2522,1056.5,3020,1396.579956,628.2000122,1495,1858,8760,1120,485,130.3999939,2987,277.1000061,6394,230.3999939,900.2000122,834.4000244
11/06/2019,580,1966,2388,383.3999939,2507,1059.5,3071,1401.709961,635.4000244,1501.5,1856.5,8760,1122,483.1000061,130.1799927,2996,279.2999878,6395,227.5,902,859
12/06/2019,581.7999878,1959,2397,386.7999878,2510,1056,2936,1380.780029,619.2000122,1501.5,1862.5,8785,1124,481.3999939,129.3399963,2977,275,6675,227.5,893.5999756,856.5999756
13/06/2019,585.0999756,1965.5,2384,384.5,2476,1054.5,2917.5,1387.189941,619.7999878,1505.5,1883,8775,1126,482.5,129.0399933,2953,273.3999939,6609,229.5,897,864
14/06/2019,573.0999756,1949,2408,389.7999878,2463,1042.5,2885.5,1367.550049,624.4000244,1483.5,1911.5,8700,1122,484.7000122,128.0200043,2929,271.8999939,6526,224.3999939,891.7999878,859
17/06/2019,579.7000122,1961.5,2420,391.2000122,2423,1050,2840,1382.069946,623.5999756,1483,1901,8720,1105.5,488.3999939,127.4599991,2949,274.6000061,6547,227,907,860
18/06/2019,583.5999756,2081,2443,396.2000122,2445,1059,2859.5,1418.359985,619,1507.5,1912,8895,1126,492,129.1799927,3036,277,6583,235.5,923.7999878,900.7999878
19/06/2019,571.5,2101,2381,391.6000061,2409,1062.5,2800,1424.76001,630.7999878,1515,1898,8825,1116.5,491.7000122,127.1999969,3052,280.7999878,6502,235,908.4000244,890
20/06/2019,570.4000244,2141,2419,398,2427,1087,2800,1435.01001,639.4000244,1522,1868.5,8985,1113.5,483.7999878,128.3399963,3097,284,6310,236.6000061,913,889.2000122
21/06/2019,568.7000122,2165,2414,394.2000122,2441,1098.5,2797,1449.949951,630,1514,1850,9110,1111.5,485.6000061,126.9000015,3074,290.3999939,6209,236.6999969,882,895.7999878
24/06/2019,567,2223,2463,401.3999939,2419,1086.5,2782,1438,620.5999756,1530.5,1887.5,9230,1109.5,485.6000061,126.2399979,3063,287.8999939,6349,231.3000031,887,894
25/06/2019,560.2000122,2229,2430,398.6000061,2416,1087.5,2811,1436.290039,622.5999756,1543.5,1883,9315,1122,494.2000122,124.2399979,3073,289.6000061,6282,228.1999969,874.2000122,912.2000122
26/06/2019,554,2234,2395,397.2999878,2427,1079.5,2809,1433.72998,627.5999756,1546,1883.5,9265,1116,491.8999939,125.7600021,3016,290.2999878,6201,224.1999969,850.2000122,906.4000244
27/06/2019,535.2000122,2263,2350,394.2000122,2471,1084.5,2750,1447.819946,639.4000244,1550.5,1886,9175,1114.5,492,128.6600037,3051,288.5,6215,227.1999969,844.2000122,911.7999878
28/06/2019,534.7000122,2254,2384,397.5,2463,1098,2749,1465.319946,651.7999878,1565,1887,9185,1122,495.3999939,129.3200073,3050,294.6000061,6214,226.6999969,840.4000244,929.5999756
01/07/2019,542.5999756,2272,2405,396,2425,1100,2861.5,1481.550049,669.5999756,1589.5,1899.5,9320,1136,494.3999939,127.9400024,3106,297.2999878,6162,231.3999939,857.4000244,949.2000122
